0,0
6,0
12,0.0000704
18,0.0000704
24,0.0000704
30,0.0002112
36,0.0002464
42,0.0003872
48,0.0003872
54,0.0004576
60,0.0006688
66,0.0005984
72,0.0006336
78,0.000704
84,0.00088
90,0.0008096
96,0.00088
102,0.0009856
108,0.00088
114,0.0003872
120,0.0007744
126,0.0007392
132,0.000704
138,0.0004576
144,0.000352
150,0.000528
156,0.000528
162,0.0004928
168,0.0004576
174,0.0004928
180,0.0003168
186,0.0004576
192,0.000176
198,0.0003872
204,0.000352
210,0.0001056
216,0.0001408
222,0.0001408
228,0.0001056
234,0.0003168
240,0.0001056
246,0.0001056
252,0.0000704
258,0
264,0.0002112
270,0.000176
276,0.0000704
282,0.0000704
288,0.0000704
294,0.0001056
