0,0.000001
2,0.000001
4,0.096598369
6,0.067016016
8,0.045357317
10,0.038607059
12,0.026236616
14,0.024595047
16,0.02073583
18,0.015649011
20,0.013088664
22,0.011179837
24,0.010175642
26,0.009544715
28,0.008816794
30,0.007099391
32,0.009552933
34,0.008664451
36,0.00630416
38,0.009200292
40,0.00446255
42,0.005319179
44,0.002911805
46,0.006516668
48,0.005725187
50,0.00573005
52,0.004829152
54,0.002482063
56,0.0048
58,0.0036
60,0.0042
62,0.0024
64,0.0018
66,0.0024
68,0.0024
70,0.003
72,0.0024
74,0.0024
76,0.0024
78,0.0018
